strategy_name,family,event_type,market,entry_exit_rule,min_turnover_twd,min_volume_ratio_20d,min_close_location,min_price,max_price,max_consecutive_limit_ups,min_consecutive_limit_ups,only_first_limit_up,fill_assumption,min_fill_quality_score,sector_filter,market_regime_filter,prior_5d_return_min,prior_5d_return_max,prior_20d_return_min,prior_20d_return_max,ranking_method,initial_capital_twd,max_positions_per_day,fixed_notional_twd,max_notional_per_symbol_pct,max_notional_per_sector_pct,max_notional_per_industry_pct,max_trades_per_symbol_per_month,candidate_signals,trades,trade_fill_rate,total_net_pnl,final_equity,total_return,annualized_return,max_drawdown_twd,max_drawdown_pct,daily_return_mean,daily_return_median,daily_sharpe_like,trade_win_rate,day_win_rate,avg_net_return_per_trade,median_net_return_per_trade,profit_factor,average_positions_per_signal_day,capital_utilization,skipped_signals_due_to_capital,skipped_due_to_board_lot,skipped_due_to_risk_caps,skipped_due_to_max_positions,skipped_due_to_monthly_symbol_cap,portfolio_score,active_days,average_daily_exposure,average_daily_entry_notional,symbol_concentration,sector_concentration,oos_quarterly_consistency,positive_quarters,total_quarters,candidate_signals_after_strategy_filter,config_hash,pnl_vs_champion,cagr_vs_champion,maxdd_vs_champion,pf_vs_champion,median_return_vs_champion,correlation_with_champion_daily_returns,combined_total_net_pnl,combined_cagr_like,combined_max_drawdown_pct,combined_improves_cagr,combined_improves_drawdown,diversification_score,challenger_score
closed_limit_up_with_sector_filter_0956432e,closed_limit_up_with_sector_filter,closed_limit_up,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,technology_only,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,876,845,0.9646118721461188,4788756.898799999,5788756.898799999,4.788756898799999,1.047441452093191,-91976.2412499981,-0.027757163544285438,0.0034326051192523433,0.0016146410009315604,7.772459178828454,0.7408284023668639,0.794044665012407,0.021470985233697677,0.0185560499490316,6.567657728856805,2.096774193548387,0.19976050491846992,0,0,8,23,0,1.518647016477083,403,436708.72093023255,436708.72093023255,0.023668639053254437,1.0,1.0,10,10,876,444e248a5673,1829712.9471500022,0.2940578335660682,-0.004622579469666453,-0.29035706747392975,0.0002521167975991327,0.7953897498625603,7585726.233708229,0.8956196862519061,-0.019643976225418806,True,True,0.49257299343620664,4.307831116411912
multi_day_limit_up_continuation_d25851df,multi_day_limit_up_continuation,closed_limit_up,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,748,742,0.9919786096256684,4419166.895070013,5419166.895070013,4.4191668950700125,0.9930503667968451,-138336.63699999917,-0.028143054313589752,0.0034306207217970315,0.0017203223292097114,9.111591244643403,0.7560646900269542,0.830238726790451,0.022476638589984402,0.02269576907943434,5.10603824581605,1.962962962962963,0.18133008646522228,0,0,4,2,0,1.5337562628347872,378,403283.5080645161,399773.62903225806,0.01078167115902965,0.6091644204851752,1.0,10,10,748,ab19636f799b,1460122.9434200162,0.23966674826972234,-0.005008470238970768,-1.7519765505146845,0.00439183592800187,0.41374502758420584,7286547.876934808,0.8712480982527588,-0.015878001314241774,True,True,0.8292405146274435,4.2028625895037255
repeat_limit_up_only_3da936e8,repeat_limit_up_only,closed_limit_up,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,748,742,0.9919786096256684,4419166.895070013,5419166.895070013,4.4191668950700125,0.9930503667968451,-138336.63699999917,-0.028143054313589752,0.0034306207217970315,0.0017203223292097114,9.111591244643403,0.7560646900269542,0.830238726790451,0.022476638589984402,0.02269576907943434,5.10603824581605,1.962962962962963,0.18133008646522228,0,0,4,2,0,1.5337562628347872,378,403283.5080645161,399773.62903225806,0.01078167115902965,0.6091644204851752,1.0,10,10,748,8714f759bc86,1460122.9434200162,0.23966674826972234,-0.005008470238970768,-1.7519765505146845,0.00439183592800187,0.41374502758420584,7286547.876934808,0.8712480982527588,-0.015878001314241774,True,True,0.8292405146274435,4.2028625895037255
multi_day_limit_up_continuation_533f5971,multi_day_limit_up_continuation,closed_limit_up,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,748,739,0.9879679144385026,4413764.841220006,5413764.841220006,4.413764841220006,0.9922393310087816,-138336.63699999917,-0.028279053381854154,0.0034286769415113726,0.0017288485776734142,9.086683922216265,0.7564276048714479,0.830238726790451,0.02252272607121145,0.02272810708117444,5.122515762213992,1.9550264550264551,0.18245033919532486,0,0,7,2,0,1.5312307918725183,378,403272.9233870968,399763.0443548387,0.010825439783491205,0.6075778078484438,1.0,10,10,748,54636754870c,1454720.88957001,0.23885571248165882,-0.00514446930723517,-1.7354990341167422,0.004424173929741971,0.4164501122675558,7281863.086368499,0.8708627980021535,-0.01594648284773622,True,True,0.8256963479093884,4.194748329255996
repeat_limit_up_only_a94280f3,repeat_limit_up_only,closed_limit_up,BOTH,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,748,739,0.9879679144385026,4413764.841220006,5413764.841220006,4.413764841220006,0.9922393310087816,-138336.63699999917,-0.028279053381854154,0.0034286769415113726,0.0017288485776734142,9.086683922216265,0.7564276048714479,0.830238726790451,0.02252272607121145,0.02272810708117444,5.122515762213992,1.9550264550264551,0.18245033919532486,0,0,7,2,0,1.5312307918725183,378,403272.9233870968,399763.0443548387,0.010825439783491205,0.6075778078484438,1.0,10,10,748,e514d577d83b,1454720.88957001,0.23885571248165882,-0.00514446930723517,-1.7354990341167422,0.004424173929741971,0.4164501122675558,7281863.086368499,0.8708627980021535,-0.01594648284773622,True,True,0.8256963479093884,4.194748329255996
first_limit_up_only_90ebc664,first_limit_up_only,closed_limit_up,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,1,,True,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,1284,1153,0.8979750778816199,4770168.344260003,5770168.344260003,4.770168344260004,1.043124103980436,-280376.4212000002,-0.1276107861460309,0.0032594426466863013,0.0022130771065016486,6.0024379032514075,0.7311361665221162,0.8078602620087336,0.015515663639988636,0.014175352380952381,3.9191357824216766,2.5285087719298245,0.24174990678497696,0,0,52,79,0,1.369238113858153,456,606332.4403669725,555406.9357798165,0.009540329575021683,0.6990459670424979,1.0,10,10,1284,49c4a9bd8b6c,1811124.392610007,0.2897404854533132,-0.10447620207141192,-2.938879013909058,-0.0041285807704800875,0.4407423766793618,7602946.606670445,0.8956535845376834,-0.061161531902242355,True,False,0.8437975553417595,3.5069458520636934
first_limit_up_only_12b006e7,first_limit_up_only,closed_limit_up,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,1,,True,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,1284,1153,0.8979750778816199,4746621.2199300025,5746621.2199300025,4.746621219930002,1.0397211812469171,-236329.12920000032,-0.10819305615360192,0.0032469623372289613,0.002190459934567679,6.363093557390301,0.7346053772766695,0.8013100436681223,0.015573827169253832,0.013957039748953976,3.9967215879430724,2.5285087719298245,0.2397404140606527,0,0,47,84,0,1.3935768388277934,456,606829.4862385321,555917.0091743119,0.011274934952298352,0.6895056374674762,1.0,10,10,1284,b68ec1465b2c,1787577.268280006,0.2863375627197944,-0.08505847207898293,-2.861293208387662,-0.0043468934024784925,0.46957706670448507,7576390.000685558,0.8935148083452544,-0.051452666906027754,True,False,0.8106853129317783,3.4541111974417817
first_limit_up_only_aa41af59,first_limit_up_only,closed_limit_up,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,1,,True,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,773,758,0.9805950840879689,3925136.8616999863,4925136.861699986,3.925136861699986,0.9167977742905535,-96762.68864999898,-0.01949504337474308,0.0031220757699085768,0.0012068446587358839,7.477566618698498,0.7269129287598944,0.7678571428571429,0.01964479683804966,0.015353444160406998,5.853737032149698,1.933673469387755,0.203542969586305,0,0,4,11,0,1.378988091946904,392,390887.3786407767,390887.3786407767,0.01978891820580475,0.8324538258575198,1.0,10,10,773,655bf3d2ad83,966092.9100499898,0.16341415576343077,0.003639540699875904,-1.0042777641810368,-0.002950488991025471,0.7177262516025796,6843862.745908242,0.8343179550475122,-0.019869848946145876,True,True,0.44740715656667224,3.3625485561598536
first_limit_up_only_58602e8d,first_limit_up_only,closed_limit_up,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,1,,True,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,773,755,0.9767141009055628,3878192.044699995,4878192.044699995,3.878192044699995,0.9093205152667281,-96762.68864999991,-0.019681190050176958,0.0031025303831450253,0.0012261043994508114,7.596617947853615,0.7271523178807947,0.7678571428571429,0.01946884708742585,0.015365987854251011,5.793582878842853,1.9260204081632653,0.2055534387123348,0,0,8,10,0,1.3769822277248767,392,390044.2718446602,390044.2718446602,0.019867549668874173,0.833112582781457,1.0,10,10,773,09ace05a59a4,919148.0930499984,0.1559368967396053,0.0034533940244420268,-1.0644319174878811,-0.0029379452971814574,0.70718422496174,6801627.69931576,0.8307379163266115,-0.01996082153762454,True,True,0.4506981331742319,3.315890144025541
multi_day_limit_up_continuation_33da7af2,multi_day_limit_up_continuation,closed_limit_up,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,550,544,0.9890909090909091,2994943.782020002,3994943.782020002,2.994943782020002,0.7598548174813013,-94468.68429999938,-0.025284738930142294,0.003037000156209998,0.001466858472716881,8.775954459415793,0.7683823529411765,0.8192771084337349,0.02103371104852001,0.021582154954159872,5.1867062079964645,1.6336336336336337,0.18099241955070852,0,0,6,0,0,1.2849192618961107,333,317398.8453159041,314298.954248366,0.014705882352941176,0.6323529411764706,1.0,10,10,550,7853378a6199,35899.830370005686,0.006471198954178581,-0.00215015485552331,-1.67130858833427,0.003278221802727403,0.4090689480609542,5971117.816152168,0.7581664615283721,-0.015095867931278147,True,True,0.6085354540848853,2.5616894104888592
repeat_limit_up_only_a4137519,repeat_limit_up_only,closed_limit_up,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,550,544,0.9890909090909091,2994943.782020002,3994943.782020002,2.994943782020002,0.7598548174813013,-94468.68429999938,-0.025284738930142294,0.003037000156209998,0.001466858472716881,8.775954459415793,0.7683823529411765,0.8192771084337349,0.02103371104852001,0.021582154954159872,5.1867062079964645,1.6336336336336337,0.18099241955070852,0,0,6,0,0,1.2849192618961107,333,317398.8453159041,314298.954248366,0.014705882352941176,0.6323529411764706,1.0,10,10,550,c82e2c11b8a8,35899.830370005686,0.006471198954178581,-0.00215015485552331,-1.67130858833427,0.003278221802727403,0.4090689480609542,5971117.816152168,0.7581664615283721,-0.015095867931278147,True,True,0.6085354540848853,2.5616894104888592
multi_day_limit_up_continuation_9ea86f08,multi_day_limit_up_continuation,closed_limit_up,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,550,544,0.9890909090909091,2996170.4605700034,3996170.4605700034,2.9961704605700032,0.7600753256428139,-94468.68429999845,-0.025276440092149795,0.0030377636781525616,0.0014663637312304356,8.750659610088254,0.7665441176470589,0.8192771084337349,0.020989312100360088,0.021476334718015938,5.185142558333639,1.6336336336336337,0.1813842319007036,0,0,6,0,0,1.2838791770102427,333,317827.38562091504,314727.4945533769,0.014705882352941176,0.6323529411764706,1.0,10,10,550,8984ef31f1eb,37126.50892000692,0.0066917071156911145,-0.002141856017530811,-1.6728722379970957,0.0031724015665834694,0.41232610421217814,5972294.120031309,0.7582723402076867,-0.015094410642315165,True,True,0.6054915125812536,2.5597675099930517
repeat_limit_up_only_537e70b1,repeat_limit_up_only,closed_limit_up,BOTH,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,550,544,0.9890909090909091,2996170.4605700034,3996170.4605700034,2.9961704605700032,0.7600753256428139,-94468.68429999845,-0.025276440092149795,0.0030377636781525616,0.0014663637312304356,8.750659610088254,0.7665441176470589,0.8192771084337349,0.020989312100360088,0.021476334718015938,5.185142558333639,1.6336336336336337,0.1813842319007036,0,0,6,0,0,1.2838791770102427,333,317827.38562091504,314727.4945533769,0.014705882352941176,0.6323529411764706,1.0,10,10,550,aae6e568c3b6,37126.50892000692,0.0066917071156911145,-0.002141856017530811,-1.6728722379970957,0.0031724015665834694,0.41232610421217814,5972294.120031309,0.7582723402076867,-0.015094410642315165,True,True,0.6054915125812536,2.5597675099930517
closed_limit_up_overnight_d876251d,closed_limit_up_overnight,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,578,573,0.9913494809688581,2959043.9516499965,3959043.9516499965,2.9590439516499965,0.7533836185271228,-92739.8232499999,-0.023134584074618984,0.0030517136868054694,0.0012230036078384465,8.421399554011762,0.7643979057591623,0.8018018018018018,0.019714494593083092,0.01830393315143247,6.8580147963307345,1.7207207207207207,0.19853521940274038,0,0,2,3,0,1.2620212522872871,333,331268.28193832596,331268.28193832596,0.03315881326352531,0.8568935427574171,1.0,10,10,578,ee610253d3ba,0.0,0.0,0.0,0.0,0.0,1.0,5918087.903300003,0.7533836185271237,-0.023134584074618957,True,True,1.8041124150158794e-15,2.0000000000000018
closed_limit_up_with_prior_momentum_filter_f8f6e565,closed_limit_up_with_prior_momentum_filter,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,0.3,,0.8,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,542,539,0.9944649446494465,2837471.6637500003,3837471.6637500003,2.83747166375,0.7312076594776447,-85544.3510499997,-0.022006999213201484,0.0030500960528225007,0.0012177583070902553,8.315655531129135,0.7717996289424861,0.8012422360248447,0.020156610769266912,0.01902673917995444,7.365918353493098,1.673913043478261,0.1976563895127659,0,0,2,1,0,1.2354334308924453,322,317242.9054054054,317242.9054054054,0.03339517625231911,0.8571428571428571,1.0,10,10,542,5f4fefd44d28,-121572.28789999615,-0.02217595904947811,0.0011275848614175008,0.5079035571623631,0.0007228060285219724,0.9722107458720629,5796378.031000976,0.7423342620793341,-0.02257064669954574,False,True,0.028353191503010335,0.9323567829682629
closed_limit_up_with_prior_momentum_filter_5915996c,closed_limit_up_with_prior_momentum_filter,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,0.3,,0.8,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,542,539,0.9944649446494465,2830131.2326000007,3830131.2326000007,2.8301312326000008,0.7298554661860459,-85544.35105000017,-0.02204863557568568,0.003045659236360871,0.0012546342093772145,8.331672347773097,0.7736549165120594,0.8012422360248447,0.02013834869002547,0.01902673917995444,7.372014677860395,1.673913043478261,0.1975145191083188,0,0,2,1,0,1.2348612602518025,322,317345.3828828829,317345.3828828829,0.03339517625231911,0.8571428571428571,1.0,10,10,542,36421b67427f,-128912.71904999577,-0.023528152341076858,0.0010859484989333042,0.5139998815296609,0.0007228060285219724,0.9713346183382628,5788940.52633724,0.7416557529647831,-0.022591451426156067,False,True,0.029208514310200072,0.9261764908438178
multi_day_limit_up_continuation_44408d8b,multi_day_limit_up_continuation,closed_limit_up,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,292,292,1.0,1779346.388800003,2779346.388800003,1.7793463888000032,0.5176556886892254,-57870.101849999744,-0.03190687887763224,0.0031761800000560335,0.0005697777572444274,8.833854901292103,0.7636986301369864,0.7962962962962963,0.023947732483228013,0.024735391513216742,6.540037285754884,1.3518518518518519,0.19397669507746867,0,0,0,0,0,1.0433949943150145,216,233423.14814814815,233423.14814814815,0.0273972602739726,0.8458904109589042,1.0,10,10,292,9635d83b1819,-1179697.5628499934,-0.23572792983789737,-0.008772294803013253,-0.3179775105758509,0.006431458361784274,0.46752983237943824,4646145.647452361,0.6324530803688393,-0.021789260716250845,False,True,0.5338154909789299,0.3398269171905901
repeat_limit_up_only_b6b59e2e,repeat_limit_up_only,closed_limit_up,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,292,292,1.0,1779346.388800003,2779346.388800003,1.7793463888000032,0.5176556886892254,-57870.101849999744,-0.03190687887763224,0.0031761800000560335,0.0005697777572444274,8.833854901292103,0.7636986301369864,0.7962962962962963,0.023947732483228013,0.024735391513216742,6.540037285754884,1.3518518518518519,0.19397669507746867,0,0,0,0,0,1.0433949943150145,216,233423.14814814815,233423.14814814815,0.0273972602739726,0.8458904109589042,1.0,10,10,292,3f210de9254e,-1179697.5628499934,-0.23572792983789737,-0.008772294803013253,-0.3179775105758509,0.006431458361784274,0.46752983237943824,4646145.647452361,0.6324530803688393,-0.021789260716250845,False,True,0.5338154909789299,0.3398269171905901
multi_day_limit_up_continuation_dcbfe8d3,multi_day_limit_up_continuation,closed_limit_up,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,292,292,1.0,1775028.3174000033,2775028.3174000033,1.7750283174000034,0.5166929966242457,-57870.101849999744,-0.031983023530962565,0.0031712530241778942,0.0005705394762534066,8.851752918316102,0.7636986301369864,0.7962962962962963,0.023947732483228013,0.024735391513216742,6.526592867788191,1.3518518518518519,0.19416083752647054,0,0,0,0,0,1.0432891307745698,216,233381.4814814815,233381.4814814815,0.0273972602739726,0.8458904109589042,1.0,10,10,292,339375357b8d,-1184015.6342499931,-0.23669062190287704,-0.00884843945634358,-0.33142192854254393,0.006431458361784274,0.4658054744688034,4640990.512676624,0.6319362145757135,-0.021826748237814594,False,True,0.535502361368001,0.3365234952813265
repeat_limit_up_only_433fcac8,repeat_limit_up_only,closed_limit_up,TPEX,day0_close_to_day1_open,200000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,292,292,1.0,1775028.3174000033,2775028.3174000033,1.7750283174000034,0.5166929966242457,-57870.101849999744,-0.031983023530962565,0.0031712530241778942,0.0005705394762534066,8.851752918316102,0.7636986301369864,0.7962962962962963,0.023947732483228013,0.024735391513216742,6.526592867788191,1.3518518518518519,0.19416083752647054,0,0,0,0,0,1.0432891307745698,216,233381.4814814815,233381.4814814815,0.0273972602739726,0.8458904109589042,1.0,10,10,292,e262a7061cdb,-1184015.6342499931,-0.23669062190287704,-0.00884843945634358,-0.33142192854254393,0.006431458361784274,0.4658054744688034,4640990.512676624,0.6319362145757135,-0.021826748237814594,False,True,0.535502361368001,0.3365234952813265
closed_limit_up_overnight_c08357db,closed_limit_up_overnight,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,578,573,0.9913494809688581,2950892.4520999994,3950892.4520999994,2.9508924520999993,0.751909419348668,-92739.82325000037,-0.023181722888556737,0.003047120655362795,0.0012195695936779716,8.419362646184169,0.7661431064572426,0.8018018018018018,0.019649393963033453,0.01830393315143247,6.854701385122381,1.7207207207207207,0.19826036606232722,0,0,2,3,0,1.2604216383104838,333,331557.9295154185,331557.9295154185,0.03315881326352531,0.8568935427574171,1.0,10,10,578,95bed5d12b2a,-8151.499549997039,-0.0014741991784548159,-4.7138813937752655e-05,-0.0033134112083539335,0.0,0.998110138990548,5909987.25558364,0.7526513420133678,-0.023158153669782966,False,False,0.0018898610094519874,-0.006427309100962748
multi_day_limit_up_continuation_2671e68c,multi_day_limit_up_continuation,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,200,200,1.0,1131687.9439000008,2131687.943900001,1.1316879439000007,0.36192219210324184,-30014.243099999847,-0.0184821021631313,0.002927946107580111,0.0004904361984323646,9.270098749195947,0.805,0.8414634146341463,0.02328584490745454,0.023676166884877524,7.666176038855184,1.2195121951219512,0.1946515894891335,0,0,0,0,0,0.9161860784814735,164,191304.23076923078,191304.23076923078,0.025,0.86,1.0,10,10,200,496e7102ff28,-1827356.0077499957,-0.39146142642388093,0.004652481911487684,0.8081612425244495,0.005372233733445055,0.5385708582622278,3818574.8183197984,0.5462210512766716,-0.01613833923200122,False,True,0.4684253865803899,-0.3171795006100222
repeat_limit_up_only_112849e3,repeat_limit_up_only,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,200,200,1.0,1131687.9439000008,2131687.943900001,1.1316879439000007,0.36192219210324184,-30014.243099999847,-0.0184821021631313,0.002927946107580111,0.0004904361984323646,9.270098749195947,0.805,0.8414634146341463,0.02328584490745454,0.023676166884877524,7.666176038855184,1.2195121951219512,0.1946515894891335,0,0,0,0,0,0.9161860784814735,164,191304.23076923078,191304.23076923078,0.025,0.86,1.0,10,10,200,9d1c787dc39a,-1827356.0077499957,-0.39146142642388093,0.004652481911487684,0.8081612425244495,0.005372233733445055,0.5385708582622278,3818574.8183197984,0.5462210512766716,-0.01613833923200122,False,True,0.4684253865803899,-0.3171795006100222
multi_day_limit_up_continuation_5fa1e06a,multi_day_limit_up_continuation,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,200,200,1.0,1124378.5875000018,2124378.587500002,1.1243785875000016,0.36001446482522814,-30014.243099999847,-0.0185656650857171,0.0029145186839860536,0.0004913166934459312,9.295405208479497,0.805,0.8414634146341463,0.02328584490745454,0.023676166884877524,7.617222037974917,1.2195121951219512,0.19488286269489355,0,0,0,0,0,0.9155018927063445,164,191095.0,191095.0,0.025,0.86,1.0,10,10,200,a8f158eab8f5,-1834665.3641499947,-0.3933691537018946,0.004568918988901886,0.7592072416441829,0.005372233733445055,0.5380079098274629,3808588.7364690322,0.5451375286078384,-0.016153860050796692,False,True,0.46897281419635933,-0.32638912943806475
repeat_limit_up_only_570f31a3,repeat_limit_up_only,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,5,2.0,False,moderate,60.0,avoid_healthcare_materials,none,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,200,200,1.0,1124378.5875000018,2124378.587500002,1.1243785875000016,0.36001446482522814,-30014.243099999847,-0.0185656650857171,0.0029145186839860536,0.0004913166934459312,9.295405208479497,0.805,0.8414634146341463,0.02328584490745454,0.023676166884877524,7.617222037974917,1.2195121951219512,0.19488286269489355,0,0,0,0,0,0.9155018927063445,164,191095.0,191095.0,0.025,0.86,1.0,10,10,200,a9a598e67ed2,-1834665.3641499947,-0.3933691537018946,0.004568918988901886,0.7592072416441829,0.005372233733445055,0.5380079098274629,3808588.7364690322,0.5451375286078384,-0.016153860050796692,False,True,0.46897281419635933,-0.32638912943806475
closed_limit_up_with_market_regime_filter_18230ab4,closed_limit_up_with_market_regime_filter,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,not_bear,,,,,fill_quality_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,515,510,0.9902912621359223,2531501.0556000024,3531501.0556000024,2.5315010556000024,0.673487654779418,-92739.8232499999,-0.025896540892267908,0.003217793613706236,0.0012702022392920842,8.324514137329444,0.7549019607843137,0.7918088737201365,0.019152288148938233,0.017323852995885236,6.855899126763676,1.7406143344709897,0.21422862516338087,0,0,2,3,0,1.1757942174133487,293,336237.59493670886,336237.59493670886,0.029411764705882353,0.884313725490196,1.0,10,10,515,ebac6c14031a,-427542.89604999404,-0.0798959637477048,-0.0027619568176489237,-0.0021156695670585535,-0.0009800801555472326,0.9113729831832016,5480851.53375886,0.7132052497373385,-0.024516209426484473,False,False,0.08862701681679841,-0.3392666827504354
closed_limit_up_with_market_regime_filter_6d88ef12,closed_limit_up_with_market_regime_filter,closed_limit_up,TPEX,day0_close_to_day1_open,500000000.0,1.5,,10.0,100.0,3,,False,moderate,60.0,avoid_healthcare_materials,not_bear,,,,,composite_score,1000000.0,5,300000.0,0.2,0.7,0.35,5,515,511,0.9922330097087378,2522267.0793999983,3522267.0793999983,2.5222670793999984,0.6717005273485688,-92739.82325000037,-0.025963487298573503,0.0032109924706086855,0.0013223522108054553,8.341880335711906,0.7553816046966731,0.7918088737201365,0.019024831983671327,0.01723963274336283,6.84349286096351,1.7440273037542662,0.21417384143377824,0,0,1,3,0,1.175036101455751,293,336798.10126582277,336798.10126582277,0.029354207436399216,0.8845401174168297,1.0,10,10,515,3ae860a24b62,-436776.87224999815,-0.08168309117855399,-0.002828903223954519,-0.014521935367224792,-0.0010643004080696378,0.9105925796820609,5471077.079487458,0.7122913762265062,-0.024549714394360662,False,False,0.08940742031793913,-0.3483616238024377
